"id"	"hs07"	"name"
16841490	841490	"Parts of the pumps, compressors, fans & recycling hoods of 8414.10-8414.20"
168415	8415	"Air conditioning machines, comprising a motor-driven fan and elements for changing the temperature and humidity, including those machines in which the humidity cannot be separately regulated."
16841510	841510	"Window/wall type air-conditioning machines, self-contained/split-system, comprising a motor-driven fan & elements for changing the temp. & humidity, including those machines in which the humidity cannot be separately regulated"
16841520	841520	"Air-conditioning machines of a kind used for persons, in motor vehicles"
16841581	841581	"Air-conditioning machines incorporating a refrigerating unit & a valve for reversal of the cooling/heat cycle (reversible heat pumps)"
16841582	841582	"Air-conditioning machines (excl. of 8415.10-8415.81), incorporating a refrigerating unit"
16841583	841583	"Air-conditioning machines (excl. of 8415.10-8415.81), not incorporating a refrigerating unit"
16841590	841590	"Parts of the air-conditioning machines of 8415.10-8415.83"
168416	8416	"Furnace burners for liquid fuel, for pulverised solid fuel or for gas; mechanical stokers, including their mechanical grates, mechanical ash dischargers and similar appliances."
16841610	841610	"Furnace burners for liquid fuel"
16841620	841620	"Furnace burners other than those for liquid fuel, incl. combination burners"
16841630	841630	"Mechanical stokers (incl. their mechanical grates), mechanical ash dischargers & similar appliances"
16841690	841690	"Parts of the furnace burners, mechanical stokers & mechanical ash dischargers & similar appliances of 8416.10-8416.30"
168417	8417	"Industrial or laboratory furnaces and ovens, including incinerators, non-electric."
16841710	841710	"Furnaces & ovens for the roasting/melting/other heat-treatment of ores/pyrites/metals, non-electric"
16841720	841720	"Bakery ovens, incl. biscuit ovens, non-electric"
16841780	841780	"Industrial/laboratory furnaces & ovens (excl. of 8147.10 & 8417.20), incl. incinerators, non-electric"
16841790	841790	"Parts of the industrial/laboratory furnaces & ovens of 8417.10-8417.80"
168418	8418	"Refrigerators, freezers and other refrigerating or freezing equipment, electric or other; heat pumps other than air conditioning machines of heading 84.15."
16841810	841810	"Combined refrigerator-freezers, fitted with separate external doors, electric/other"
16841821	841821	"Refrigerators, h-hold. type, compression-type, electric/other"
16841829	841829	"Refrigerators, household type, excl. compression type."
16841830	841830	"Freezers of the chest type, not >800 l capacity, electric/other"
16841840	841840	"Freezers of the upright type, not >900 l capacity, electric/other"
16841850	841850	"Refrigerating/freezing chests, cabinets, display counters, show-cases & similar refrigerating/freezing furniture, electric/other (excl. of 8418.10-8418.40)"
16841861	841861	"Compression-type refrigerating/freezing equip. whose condensers are heat exchangers"
16841869	841869	"Refrigerating/freezing equip. n.e.s. in 84.18; heat pumps"
16841891	841891	"Furniture designed to receive refrigerating/freezing equip."
16841899	841899	"Parts of the refrigerating/freezing equip. & heat pumps of 8418.10-8418.69 (excl. of 8418.91)"
168419	8419	"Machinery, plant or laboratory equipment, whether or not electrically heated (excluding furnaces, ovens and other equipment of heading 85.14), for the treatment of materials by a process involving a change of temperature such as heating, cooking, roasting"
16841911	841911	"Instantaneous gas water heaters"
16841919	841919	"Instantaneous/storage water heaters, non-electric (excl. of 8419.11)"
16841920	841920	"Medical/surgical/laboratory sterilisers, whether/not electrically heated"
16841931	841931	"Dryers for agricultural products, whether/not electrically heated"
16841932	841932	"Dryers for wood, paper pulp, paper/paperboard, whether/not electrically heated"
16841939	841939	"Dryers for use as machinery/plant/laboratory equip., whether/not electricallyheated (excl. of 8419.31, 8419.32, 84.36-84.38 & 84.51)"
16841940	841940	"Distilling/rectifying plant, whether/not electrically heated"
16841950	841950	"Heat exchange units, whether/not electrically heated"
16841960	841960	"Machinery for liquefying air/other gases, whether/not electrically heated"
16841981	841981	"Machinery, plant & equip., n.e.s. in Ch.84, for making hot drinks/for cooking/heating food, whether/not electrically heated"
16841989	841989	"Machinery, plant & equip., n.e.s. in Ch.84, other than for making hot drinks/for cooking/heating food, whether/not electrically heated"
16841990	841990	"Parts of machinery, plant/laboratory equipment, whether/not electrically heated (excl. furnaces, ovens & other equipment of heading 85.14), for the treatment of materials by a process involving a change of temperature such as heating, cooking, roasting"
168420	8420	"Calendering or other rolling machines, other than for metals or glass, and cylinders therefor."
16842010	842010	"Calendering/other rolling machines (excl. for metals/glass)"
16842091	842091	"Cylinders for calendering/other rolling machines"
16842099	842099	"Parts of calendering/other rolling machnes, other than cylinders"
168421	8421	"Centrifuges, including centrifugal dryers; filtering or purifying machinery and apparatus, for liquids or gases."
16842111	842111	"Cream separators, centrifugal"
16842112	842112	"Clothes-dryers, centrifugal"
16842119	842119	"Other centrifuges, incl. centrifugal dryers, excl. cream separators & clothes-dryers."
16842121	842121	"Filtering/purifying machinery & apparatus for filtering/purifying water"
16842122	842122	"Filtering/purifying machinery & apparatus for filtering/purifying beverages other than water"
16842123	842123	"Oil/petrol-filters for internal combustion engines"
16842129	842129	"Filtering/purifying machinery & apparatus for liquids (excl. of 8421.21-8421.23)"
16842131	842131	"Intake air filters for internal combustion engines"
16842139	842139	"Filtering/purifying machinery & apparatus for gases, other than intake air filters for internal combustion engines"
16842191	842191	"Parts of centrifuges, incl. centrifugal dryers."
16842199	842199	"Parts of the filtering/purifying machinery & apparatus of 84.21 (excl. of centrifuges, incl. centrifugal dryers)"
168422	8422	"Dish washing machines; machinery for cleaning or drying bottles or other containers; machinery for filling, closing, sealing or labelling bottles, cans, boxes, bags or other containers; machinery for capsuling bottles, jars, tubes and similar containers; "
16842211	842211	"Dish washing machines of the h-hold. type"
16842219	842219	"Dish washing machines other than h-hold. type"
16842220	842220	"Machinery for cleaning/drying bottles/other containters"
16842230	842230	"Machinery for filling/closing/sealing/labelling bottles/cans/boxes/bags/other containters; machinery for capsuling bottles, jars, tubes & similar containters; machinery for aerating beverages"
16842240	842240	"Packing/wrapping machinery, incl. heat-shrink wrapping machinery (excl. of 8422.30)"
16842290	842290	"Parts of the machinery of 8422.11-8422.40"
168423	8423	"Weighing machinery (excluding balances of a sensitivity of 5 cg or better), including weight operated counting or checking machines; weighing machine weights of all kinds."
16842310	842310	"Personal weighing machines, incl. baby scales; h-hold. scales"
16842320	842320	"Scales for continuous weighing of goods on conveyors"
16842330	842330	"Constant weight scales & scales for discharging a predetermined weight of material into a bag/container, incl. hopper scales"
16842381	842381	"Weighing machinery (excl. of 8423.10-8423.30), having a maximum weighing capacity not >30kg"
16842382	842382	"Weighing machinery (excl. of 8423.10-8423.30), having a maximum weighing capacity >30 kg but not >5000kg"
16842389	842389	"Weighing machinery (excl. balances of a sensitivity of 5cg/better; excl. of 8423.10-8423.82)"
16842390	842390	"Weighing machine wts. of all kinds; parts of weighing machinery"
168424	8424	"Mechanical appliances (whether or not hand-operated) for projecting, dispersing or spraying liquids or powders; fire extinguishers, whether or not charged; spray guns and similar appliances; steam or sand blasting machines and similar jet projecting machi"
16842410	842410	"Fire extinguishers, whether/not charged"
16842420	842420	"Spray guns & similar appliances"
16842430	842430	"Steam/sand blasting machines & similar jet projecting machines"
16842481	842481	"Mechanical appliances (excl. of 8424.10-8424.30), whether/not hand-operated, for projecting/dispersing/spraying liquids/powders, agricultural/horticultural"
16842489	842489	"Other mechanical appliances (whether/not hand-operated) for projecting, dispersing/spraying liquids/powders; excl. 8424.10, 8424.20, 8424.30, 8424.81"
16842490	842490	"Parts of mechanical appliances (whether/not hand-operated) for projecting, dispersing/spraying liquids/powders; fire extinguishers, whether/not charged; spray guns & similar appliances; steam/sand blasting machines & similar jet projecting machines."
168425	8425	"Pulley tackle and hoists other than skip hoists; winches and capstans; jacks."
16842511	842511	"Pulley tackle & hoists other than skip hoists/hoists of a kind used for raising vehicles, powered by electric motor"
16842519	842519	"Pulley tackle & hoists other than skip hoists/hoists of a kind used for raising vehicles (excl. of 8425.11)"
16842531	842531	"Other winches; capstans, powered by electric motor"
16842539	842539	"Other winches; capstans,other than the ones powered by electric motor"
16842541	842541	"Built-in jacking systems of a kind used for raising vehicles, of a type used in garages"
16842542	842542	"Jacks (excl. of 8425.41) & hoists of a kind used for raising vehicles, hydraulic"
16842549	842549	"Jacks & hoists of a kind used for raising vehicles (excl. of 8425.41 & 8425.42)"
168426	8426	"Ships' derricks; cranes, including cable cranes; mobile lifting frames, straddle carriers and works trucks fitted with a crane."
16842611	842611	"Overhead travelling cranes on fixed support"
16842612	842612	"Mobile lifting frames on tyres & straddle carriers"
16842619	842619	"Overhead travelling cranes (excl. those on fixed support), transporter cranes, gantry cranes, bridge cranes"
16842620	842620	"Tower cranes"
16842630	842630	"Portal/pedestal jib cranes"
16842641	842641	"Lifting machinery n.e.s. in 84.26, self-propelled, on tyres"
16842649	842649	"Lifting machinery n.e.s. in 84.26, self-propelled, other than on tyres"
16842691	842691	"Lifting machinery n.e.s. in 84.26, designed for mounting on road vehicles"
16842699	842699	"Lifting machinery n.e.s. in 84.26"
168427	8427	"Fork-lift trucks; other works trucks fitted with lifting or handling equipment."
16842710	842710	"Self-propelled fork-lift trucks & other works trucks fitted with lifting/handling equip., powered by an electric motor"
16842720	842720	"Self-propelled fork-lift trucks & other works trucks fitted with lifting/handling equip. other than those powered by an electric motor"
16842790	842790	"Works trucks fitted with lifting/handling equip. (excl. of 8427.10 & 8427.20)"
168428	8428	"Other lifting, handling, loading or unloading machinery (for example, lifts, escalators, conveyors, teleferics)."
16842810	842810	"Lifts (i.e., passenger elevators) & skip hoists"
16842820	842820	"Pneumatic elevators & conveyors"
16842831	842831	"Continuous-action elevators & conveyors, for goods/materials, specially designed for underground use (excl. of 8428.10 & 8428.20)"
16842832	842832	"Continuous-action elevators & conveyors, for goods/materials, bucket type (excl. of 8428.10-8428.31)"
16842833	842833	"Continuous-action elevators & conveyors, for goods/materials, belt type (excl. of 8428.10-8428.32)"
16842839	842839	"Other continuous-action elevators & conveyors, for goods/materials, (excl. specially designed for underground use,or bucklet type/belt type)."
16842840	842840	"Escalators & moving walkways"
16842860	842860	"Teleferics, chair-lifts, ski-draglines; traction mechanisms for funiculars"
16842890	842890	"Other lifting, handling, loading/unloading machinery, n.e.s. in 84.28"
168429	8429	"Self-propelled bulldozers, angledozers, graders, levellers, scrapers, mechanical shovels, excavators, shovel loaders, tamping machines and road rollers."
16842911	842911	"Self-propelled bulldozers & angledozers, track laying"
16842919	842919	"Self-propelled bulldozers & angledozers (excl. track laying)"
16842920	842920	"Self-propelled graders & levellers"
16842930	842930	"Self-propelled scrapers"
16842940	842940	"Self-propelled tamping machines & road rollers"
16842951	842951	"Self-propelled front-end shovel loaders"
16842952	842952	"Self-propelled mechanical shovels & excavators with a 360? revolving superstructure"
16842959	842959	"Self-propelled mechanical shovels, excavators & shovel loaders (excl. of 8429.51 & 8429.52)"
168430	8430	"Other moving, grading, levelling, scraping, excavating, tamping, compacting, extracting or boring machinery, for earth, minerals or ores; pile-drivers and pile-extractors; snow-ploughs and snow-blowers."
16843010	843010	"Pile-drivers & pile-extractors"
16843020	843020	"Snow-ploughs & snow-blowers"
16843031	843031	"Coal/rock cutters & tunnelling machinery, self-propelled"
16843039	843039	"Coal/rock cutters & tunnelling machinery other than self-propelled"
16843041	843041	"Boring/sinking machinery (excl. of 8430.10-8430.40), self-propelled"
16843049	843049	"Boring/sinking machinery (excl. of 8430.10-8430.40), other than self-propelled"
16843050	843050	"Moving/grading/levelling/scraping/tamping/compacting/excavating/extracting machinery, for earth/mins./ores (excl. of 8430.10-8430.49), self-propelled"
16843061	843061	"Tamping/compacting machinery, not self-propelled"
16843069	843069	"Moving/grading/levelling/scraping/excavating/extracting machinery, for earth/mins./ores (excl. of 8430.10-8430.49), other than self-propelled"
168431	8431	"Parts suitable for use solely or principally with the machinery of headings 84.25 to 84.30."
16843110	843110	"Parts suit. for use solely/principally with the machinery of 84.25"
16843120	843120	"Parts suit. for use solely/principally with the machinery of 84.27"
16843131	843131	"Parts suit. for use solely/principally with the lifts/skip hoists/escalators of 84.28"
16843139	843139	"Other parts suitable for use solely/principally with the machinery (exluding that of 84.25, 84.27, 84.28, & of lifts,skip hoists/escalators)."
16843141	843141	"Parts suit. for use solely/principally with buckets, shovels, grabs & grips"
16843142	843142	"Parts suit. for use solely/principally with buldozer/angledozer blades"
16843143	843143	"Parts suit. for use solely/principally with the boring/sinking machinery of 8430.41/8430.49"
16843149	843149	"Parts suit. for use solely/principally with the machinery of 84.26/84.29/84.30 (excl. of 8431.41-8431.43)"
168432	8432	"Agricultural, horticultural or forestry machinery for soil preparation or cultivation; lawn or sports-ground rollers."
16843210	843210	"Ploughs"
16843221	843221	"Disc harrows"
16843229	843229	"Harrows, other than disc harrows, scarifiers, cultivators, weeders & hoes"
16843230	843230	"Seeders, planters & transplanters"
16843240	843240	"Manure spreaders & fertiliser distributors"
16843280	843280	"Agricultural/horticultural/forestry machinery for soil preparation/cultivation (excl. of 8432.10-8432.40); lawn/sports-ground rollers"
16843290	843290	"Parts of the agricultural/horticultural/forrestry machinery of 84.32"
168433	8433	"Harvesting or threshing machinery, including straw or fodder balers; grass or hay mowers; machines for cleaning, sorting or grading eggs, fruit or other agricultural produce, other than machinery of heading 84.37."
16843311	843311	"Mowers for lawns/parks/sports-grounds, powered, with the cutting device rotating in a horizontal plane"
16843319	843319	"Mowers for lawns/parks/sports-grounds (excl. of 8433.11)"
16843320	843320	"Mowers (excl. those for lawns/parks/sports-grounds), incl. cutter bars for tractor mounting"
16843330	843330	"Haymaking machinery (excl. of 8433.11-8433.20)"
16843340	843340	"Straw/fodder balers, incl. pick-up balers"
16843351	843351	"Combine harvester-threshers"
16843352	843352	"Threshing machinery other than combine harvester-threshers"
16843353	843353	"Root/tuber harvesting machines"
16843359	843359	"Harvesting/threshing machinery (excl. of 8433.11-8433.53)"
16843360	843360	"Machines for cleaning/sorting/grading eggs/fruit/other agricultural produce"
16843390	843390	"Parts of the machinery of 84.33"
168434	8434	"Milking machines and dairy machinery."
16843410	843410	"Milking machines"
16843420	843420	"Dairy machinery (excl. cream separators)"
16843490	843490	"Parts of milking machines & dairy machinery"
168435	8435	"Presses, crushers and similar machinery used in the manufacture of wine, cider, fruit juices or similar beverages."
16843510	843510	"Presses, crushers & similar machinery used in the manufacture of wine/cider/fruit juices/similar beverages"
16843590	843590	"Parts of the machinery of 8435.10"
168436	8436	"Other agricultural, horticultural, forestry, poultry-keeping or bee-keeping machinery, including germination plant fitted with mechanical or thermal equipment; poultry incubators and brooders."
16843610	843610	"Machinery for preparing animal feeding stuffs"
16843621	843621	"Poultry incubators & brooders"
16843629	843629	"Poultry-keeping machinery other than poultry incubators & brooders"
16843680	843680	"Agricultural/horticultural/forestry/bee-keeping machinery (excl. of 8436.10 & 8436.21), incl. germination plant fitted with mechanical/thermal equip."
16843691	843691	"Parts of the poultry-keeping machinery/poultry incubators & brooders of 8436.21 & 8436.29"
16843699	843699	"Parts of other agricultural/horticultural/forestrybee-keeping machinery, incl. germination plant fitted with mechanical/thermal equip. (excl. of 8436.91)"
168437	8437	"Machines for cleaning, sorting or grading seed, grain or dried leguminous vegetables; machinery used in the milling industry or for the working of cereals or dried leguminous vegetables, other than farm-type machinery."
16843710	843710	"Machines for cleaning/sorting/grading seed/grain/dried leguminous vegetables"
16843780	843780	"Machines for used in the milling industry/for the working of cereals/dried leguminous vegetables (excl. farm-type machinery)"
16843790	843790	"Parts of the machinery of 8437.10 & 8437.80"
168438	8438	"Machinery, not specified or included elsewhere in this Chapter, for the industrial preparation or manufacture of food or drink, other than machinery for the extraction or preparation of animal or fixed vegetable fats or oils."
16843810	843810	"Bakery machinery & machinery for the manufacture of macaroni/spaghetti/similar products"
16843820	843820	"Machinery for the manufacture of confectionery/cocoa/chocolate"
16843830	843830	"Machinery for sugar manufacture"
16843840	843840	"Brewery machinery"
16843850	843850	"Machinery for the preparation of meat/poultry"
16843860	843860	"Machinery for the preparation of fruits/nuts/vegetables"
16843880	843880	"Machinery n.e.s. in Ch.84, for the industrial preparation/manufacture of food/drink, other than machinery for the extraction/preparation of animal/fixed vegetable fats/oils"
16843890	843890	"Parts of the machinery of 84.38"
168439	8439	"Machinery for making pulp of fibrous cellulosic material or for making or finishing paper or paperboard."
16843910	843910	"Machinery for making pulp of fibrous cellulosic material"
16843920	843920	"Machinery for making paper/paperboard"
16843930	843930	"Machinery for finishing paper/paperboard"
16843991	843991	"Parts of machinery for making pulp of fibrous cellulosic material"
16843999	843999	"Parts of machinery for making/finishing paper/paperboard"
168440	8440	"Book-binding machinery, including book-sewing machines."
16844010	844010	"Book-binding machinery, incl. book-sewing machines"
16844090	844090	"Parts of the book-binding machinery of 8440.10"
168441	8441	"Other machinery for making up paper pulp, paper or paperboard, including cutting machines of all kinds."
16844110	844110	"Cutting machines for paper/pulp/paperboard"
16844120	844120	"Machines for making bags/sacks/envelopes"
16844130	844130	"Machines for making cartons/boxes/cases/tubes/drums/similar containters, other than by moulding"
16844140	844140	"Machines for moulding articles in paper pulp, paper/paperboard"
16844180	844180	"Machinery for making up paper pulp, paper/paperboard (excl. of 8441.10-8441.40)"
16844190	844190	"Parts of the machinery of 84.41"
168442	8442	"Machinery, apparatus and equipment (other than the machine-tools of headings 84.56 to 84.65) for preparing or making plates, cylinders or other printing components; plates, cylinders and other printing components; plates, cylinders and lithographic stones"
16844230	844230	"Machinery, apparatus & equipment"
16844240	844240	"Parts of the machinery/apparatus/equip. of 8442.10-8442.30"
16844250	844250	"Printing type, blocks, plates, cylinders & other printing components; blocks, plates, cylinders & lithographic stones, prepared for printing purposes (e.g., planed/grained/polished)"
168443	8443	"Printing machinery used for printing by means of plates, cylinders and other printing components of heading 84.42; other printers, copying machines and facsimile machines, whether or not combined; parts and accessories thereof."
16844311	844311	"Offset printing machinery, reel-fed"
16844312	844312	"Offset printing machinery, sheet-fed, office type (sheet size not >22 x 36cm)"
16844313	844313	"Other offset printing machinery"
16844314	844314	"Letterpress printing machinery, reel fed, excl. flexographic printing"
16844315	844315	"Letterpress printing machinery, other than reel fed, excl. flexographic printing"
16844316	844316	"Flexographic printing machinery"
16844317	844317	"Gravure printing machinery"
16844319	844319	"Offset printing machinery (excl. of 8443.11 & 8443.12)"
16844331	844331	"Machines which perform two/more of the functions of printing, copying/facsimile transmission, capable of connecting to an automatic data processing machine/to a network"
16844332	844332	"Other printers, copying machines & facsimile machines, whether/not combined , exclud the ones which perform two/more of the functions of printing, copying/facsimile transmission; capable of connecting to an automatic data processing machine/to a network"
16844339	844339	"Other printers, copying machines & facsimile machines, whether/not combined , excl. 8443.31 & 8443.32"
16844391	844391	"Parts & accessories of printing machinery used for printing by means of plates, cylinders & other printing components of heading 84.42"
16844399	844399	"Other parts & accessories for printing machinery excl. 8443.91"
168444	8444	"Machines for extruding, drawing, texturing or cutting man-made textile materials."
16844400	844400	"Machines for extruding/drawing/texturing/cutting man-made textile materials"
168445	8445	"Machines for preparing textile fibres; spinning, doubling or twisting machines and other machinery for producing textile yarns; textile reeling or winding (including weft-winding) machines and machines for preparing textile yarns for use on the machines o"
16844511	844511	"Carding machines"
16844512	844512	"Combing machines"
16844513	844513	"Drawing/roving machines"
16844519	844519	"Machines for preparing textile fibres, other than carding/combing/drawing/roving machines"
16844520	844520	"Textile spinning machines"
16844530	844530	"Textile doubling/twisting machines"
16844540	844540	"Textile winding (incl. weft-winding)/reeling machines"
16844590	844590	"Machinery for producing textile yarns & machines for preparing textile yarns for use on the machines of 84.46/84.47 (excl. of 8445.11-8445.40)"
168446	8446	"Weaving machines (looms)."
16844610	844610	"Weaving machines (looms) for weaving fabrics of a width not >30cm"
16844621	844621	"Power looms for weaving fabrics of a width not >30cm"
16844629	844629	"Weaving machines (looms), other than power looms, for weaving fabrics of a width not >30cm"
16844630	844630	"Weaving machines (looms) for weaving fabrics of a width >30cm, shuttleless type"
168447	8447	"Knitting machines, stitch-bonding machines and machines for making gimped yarn, tulle, lace, embroidery, trimmings, braid or net and machines for tufting."
16844711	844711	"Circular knitting machines, with cylinder diameter not >165mm"
16844712	844712	"Circular knitting machines, with cylinder diameter >165mm"
16844720	844720	"Flat knitting machines; stitch-bonding machines"
16844790	844790	"Knitting machines (excl. of 8447.11-8447.20) & machines for making gimped yarn/tulle/lace/embroidery/trimmings/braid/net & machines for tufting"
168448	8448	"Auxiliary machinery for use with machines of heading 84.44, 84.45, 84.46 or 84.47 (for example, dobbies, Jacquards, automatic stop motions, shuttle changing mechanisms); parts and accessories suitable for use solely or principally with the machines of thi"
16844811	844811	"Dobbies & Jacquards; card reducing/copying/punching/assembling machines for use therewith"
16844819	844819	"Auxiliary machinery (excl. of 8448.11) for machines of 84.44/84.45/84.46/84.47"
16844820	844820	"Parts & accessories of the machines of 84.44/of their auxiliary machinery"
16844831	844831	"Parts & accessories of card clothing machinery"
16844832	844832	"Parts & accessories of the machines for preparing textile fibres (excl. card clothing machines)"
16844833	844833	"Spindles, spindle flyers, spinning rings & ring travellers"
16844839	844839	"Parts & accessories of the machines of 84.45/of their auxiliary machinery, n.e.s. in 84.48"
16844842	844842	"Reeds for looms, healds & heald-frames"
16844849	844849	"Other parts & accessories of weaving machines (looms)/of their auxiliary machinery other than reeds for looms, healds & heald-frames."
16844851	844851	"Sinkers, needles & otherarticles used in forming stitches"
16844859	844859	"Parts & accessories of the machines of 84.47/of their auxiliary machinery (excl. of 8448.51)"
168449	8449	"Machinery for the manufacture or finishing of felt or nonwovens in the piece or in shapes, including machinery for making felt hats; blocks for making hats."
16844900	844900	"Machinery for the manufacture/finishing of felt/nonwovens in the piece/in shapes, incl. machinery for making felt hats; blocks for making hats"
168450	8450	"Household or laundry-type washing machines, including machines which both wash and dry."
16845011	845011	"Household/laundry-type washing machines (incl. machines which both wash & dry), each of a dry linen capacity not >10kg, fully-auto."
16845012	845012	"Household/laundry-type washing machines (incl. machines which both wash & dry), each of a dry linen capacity not >10kg, other than fully-auto., with built-in centrifugal drier"
16845019	845019	"Household/laundry-type washing machines (incl. machines which both wash & dry), each of a dry linen capacity not >10kg (excl. of 8450.11 & 8450.12)"
16845020	845020	"Household/laundry-type washing machines (incl. machines which both wash & dry), each of a dry linen capacity >10kg"
16845090	845090	"Parts of the h-hold./laundry-type washing machines of 8450.11-8450.20"
168451	8451	"Machinery (other than machines of heading 84.50) for washing, cleaning, wringing, drying, ironing, pressing (including fusing presses), bleaching, dyeing, dressing, finishing, coating or impregnating textile yarns, fabrics or made up textile articles and "
16845110	845110	"Dry-cleaning machines"
16845121	845121	"Drying machines other than of 84.50, each of a dry linen capacity not >10kg"
16845129	845129	"Drying machines other than of 84.50, each of a dry linen capacity >10kg"
16845130	845130	"Ironing machines & presses (incl. fusing presses)"
16845140	845140	"Washing/bleaching/dyeing machines"
16845150	845150	"Machines for reeling/unreeling/folding/cutting/pinking textile fabrics"
16845180	845180	"Machinery (excl. of 84.50)..for washing/cleaning/wringing/dressing/finishing/coating/impregnating textile yarns/fabrics/made up textile articles & machines for applying the paste to the base fabric/other support used in manufacture of floor covering such "
16845190	845190	"Parts of the machinery of 84.51"
168452	8452	"Sewing machines, other than book-sewing machines of heading 84.40; furniture, bases and covers specially designed for sewing machines; sewing machine needles."
16845210	845210	"Sewing machines of the h-hold. type"
16845221	845221	"Sewing machines (excl. h-hold. type; excl. book-sewing machines of 84.40), auto. units"
16845229	845229	"Sewing machines (excl. h-hold. type; excl. book-sewing machines of 84.40), other than auto. units"
16845230	845230	"Sewing machine needles"
16845240	845240	"Furniture, bases & covers for sewing machines & parts thereof"
16845290	845290	"Parts of the sewing machines of 84.52 (excl. of 8452.30 & 8452.40)"
168453	8453	"Machinery for preparing, tanning or working hides, skins or leather or for making or repairing footwear or other articles of hides, skins or leather, other than sewing machines."
16845310	845310	"Machinery for preparing/tanning/working hides/skins/leather"
16845320	845320	"Machinery for making/repairing footwear"
16845380	845380	"Machinery (excl. sewing machines) for making/repairing articles of hides/skins/leather other than footwear"
16845390	845390	"Parts of the machinery of 84.53"
168454	8454	"Converters, ladles, ingot moulds and casting machines, of a kind used in metallurgy or in metal foundries."
16845410	845410	"Converters of a kind used in metallurgy/in metal foundries"
16845420	845420	"Ingot moulds & ladles of a kind used in metallurgy/in metal foundries"
16845430	845430	"Casting machines of a kind used in metallurgy/in metal foundries"
16845490	845490	"Parts of the converters, ladles, ingot moulds & casting machines of 84.54"
168455	8455	"Metal-rolling mills and rolls therefor."
16845510	845510	"Tube mills"
16845521	845521	"Metal-rolling mills, hot/combination hot & cold"
16845522	845522	"Metal-rolling mills, cold"
16845530	845530	"Rolls for rolling mills"
16845590	845590	"Parts of metal-rolling mills, other than rolls"
168456	8456	"Machine-tools for working any material by removal of material, by laser or other light or photon beam, ultrasonic, electro-discharge, electro-chemical, electron beam, ionic-beam or plasma arc processes."
16845610	845610	"Machine-tools for working any material by removal of material, operated by laser/other light/photon beam processes"
16845620	845620	"Machine-tools for working any material by removal of material, operated by ultrasonic processes"
16845630	845630	"Machine-tools for working any material by removal of material, operated by electro-discharge processes"
16845690	845690	"Other machine-tools for working any material by removal of material, other than the ones operated by laser/other light/proton beam, ultrasonic,/electro-discharge processes."
168457	8457	"Machining centres, unit construction machines (single station) and multi-station transfer machines, for working metal."
16845710	845710	"Machining centres for working metal"
16845720	845720	"Unit construction machines (single station) for working metal"
16845730	845730	"Multi-station transfer machines for working metal"
168458	8458	"Lathes (including turning centres) for removing metal."
16845811	845811	"Horizontal lathes (incl. turning centres) for removing metal, numerically controlled"
16845819	845819	"Horizontal lathes (incl. turning centres) for removing metal, other than numerically controlled"
16845891	845891	"Lathes other than horizontal lathes (incl. turning centres), numerically controlled"
16845899	845899	"Lathes other than horizontal lathes (incl. turning centres), other than numerically controlled"
168459	8459	"Machine-tools (including way-type unit head machines) for drilling, boring, milling, threading or tapping by removing metal, other than lathes (including turning centres) of heading 84.58."
16845910	845910	"Way-type unit head machines for drilling/boring/milling/threading/tapping by removing metal"
16845921	845921	"Drilling machines other than way-type unit head machines, operating by removing metal, numerically controlled"
16845929	845929	"Drilling machines other than way-type unit head machines, operating by removing metal, other than numerically controlled"
16845931	845931	"Boring-milling machines other than way-type unit head machines, operating by removing metal, numerically controlled"
16845939	845939	"Boring-milling machines other than way-type unit head machines, operating by removing metal, other than numerically controlled"
16845940	845940	"Boring machines n.e.s. in 84.59, operating by removing metal"
16845951	845951	"Milling machines operating by removing metal, knee-type, numerically controlled"
16845959	845959	"Milling machines operating by removing metal, knee-type, other than numerically controlled"
16845961	845961	"Milling machines (excl. knee type) operating by removing metal, numerically controlled"
16845969	845969	"Milling machines (excl. knee-type) operating by removing metal, other than numerically controlled"
16845970	845970	"Threading/tapping machines operating by removing metal, n.e.s. in 84.59"
168460	8460	"Machine-tools for deburring, sharpening, grinding, honing, lapping, polishing or otherwise finishing metal or cermets by means of grinding stones, abrasives or polishing products, other than gear cutting, gear grinding or gear finishing machines of headin"
16846011	846011	"Flat-surface grinding machines, in which the positioning in any one axis can be set up to an accuracy of at least 0.01mm, numerically controlled"
16846019	846019	"Flat-surface grinding machines, in which the positioning in any one axis can be set up to an accuracy of at least 0.01mm, other than numerically controlled"
16846021	846021	"Grinding machines other than flat-surface, in which the positioning in any one axis can be set up to an accuracy of at least 0.01mm, numerically controlled"
16846029	846029	"Grinding machines other than flat-surface, in which the positioning in any one axis can be set up to an accuracy of at least 0.01mm, other than numerically controlled"
16846031	846031	"Sharpening (tool/cutter grinding) machines, numerically controlled"
16846039	846039	"Sharpening (tool/cutter grinding) machines, other than numerically controlled"
16846040	846040	"Honing/lapping machines"
16846090	846090	"Machine-tools for deburring/sharpening/grinding/honing/lapping/polishing/othwise finishing metal/cermets by means of grinding stones, abrasives/polishing products, other than gear cutting, gear grinding/gear finishing  machines...n.e.s. in 84.60"
168461	8461	"Machine-tools for planing, shaping, slotting, broaching, gear cutting, gear grinding or gear finishing, sawing, cutting-off and other machine-tools working by removing metal or cermets, not elsewhere specified or included."
16846120	846120	"Shaping/slotting machines working by removing metal/cermets"
16846130	846130	"Broaching machines working by removing metal/cermets"
